n_layers,n_neurons,transfer_func,learn_rate,algorithm,max_iter,test_accuracy
2,10,relu,0.01,lbfgs,200,0.953651838017419
2,10,relu,0.01,lbfgs,300,0.9247939840797832
2,10,relu,0.1,adam,100,0.9415557457930239
2,10,relu,0.1,adam,200,0.9524513698704374
2,10,relu,0.1,adam,300,0.9344462145794273
2,10,relu,0.1,lbfgs,100,0.939973462272846
2,10,relu,0.1,lbfgs,200,0.9445757340382867
2,10,relu,0.1,lbfgs,300,0.9360052762249008
2,20,identity,0.001,adam,100,0.6785550201284466
2,20,identity,0.001,adam,200,0.706958717990634
2,20,identity,0.001,adam,300,0.7343775686288374
2,20,identity,0.001,lbfgs,100,0.7070128916955924
2,20,identity,0.001,lbfgs,200,0.7452470355963167
2,20,identity,0.001,lbfgs,300,0.757922129165999
2,20,identity,0.01,adam,100,0.7153863212313728
2,20,identity,0.01,adam,200,0.7126520329992403
2,20,identity,0.01,adam,300,0.7298644133836952
2,20,identity,0.01,lbfgs,100,0.7238225570712016
2,20,identity,0.01,lbfgs,200,0.7047409048603533
2,20,identity,0.01,lbfgs,300,0.7330397597389318
2,20,identity,0.1,adam,100,0.09378967265432447
2,20,identity,0.1,adam,200,0.7404238895455675
2,20,identity,0.1,adam,300,0.6626184122852322
2,20,identity,0.1,lbfgs,100,0.7415918700113829
2,20,identity,0.1,lbfgs,200,0.7257535931974985
2,20,identity,0.1,lbfgs,300,0.737390186062123
2,20,logistic,0.001,adam,100,0.9277853101782093
2,20,logistic,0.001,adam,200,0.9351107490240733
2,20,logistic,0.001,adam,300,0.9564859565303445
2,20,logistic,0.001,lbfgs,100,0.9361540368843297
2,20,logistic,0.001,lbfgs,200,0.9624923179980525
2,20,logistic,0.001,lbfgs,300,0.9895252679270077
2,20,logistic,0.01,adam,100,0.9804494625535849
2,20,logistic,0.01,adam,200,0.9743089773744021
2,20,logistic,0.01,adam,300,0.972543675280729
2,20,logistic,0.01,lbfgs,100,0.9141636637092206
2,20,logistic,0.01,lbfgs,200,0.9877170633592245
2,20,logistic,0.01,lbfgs,300,0.9840645346760448
2,20,logistic,0.1,adam,100,0.9881761688374585
2,20,logistic,0.1,adam,200,0.9880335627210075
2,20,logistic,0.1,adam,300,0.9910879957114154
2,20,logistic,0.1,lbfgs,100,0.957945093038927
2,20,logistic,0.1,lbfgs,200,0.9723148316604654
2,20,logistic,0.1,lbfgs,300,0.9845276735076698
2,20,tanh,0.001,adam,100,0.9669918298044315
2,20,tanh,0.001,adam,200,0.9691331842601685
2,20,tanh,0.001,adam,300,0.9758454759587879
2,20,tanh,0.001,lbfgs,100,0.961154499647733
2,20,tanh,0.001,lbfgs,200,0.9825088109504259
2,20,tanh,0.001,lbfgs,300,0.9860440836087512
2,20,tanh,0.01,adam,100,0.9840225198785281
2,20,tanh,0.01,adam,200,0.9869733641624537
2,20,tanh,0.01,adam,300,0.991209764185725
2,20,tanh,0.01,lbfgs,100,0.9797272066039227
2,20,tanh,0.01,lbfgs,200,0.993090448711601
2,20,tanh,0.01,lbfgs,300,0.9790803753609069
2,20,tanh,0.1,adam,100,0.984158114997129
2,20,tanh,0.1,adam,200,0.9714612044641133
2,20,tanh,0.1,adam,300,0.9873113191111962
2,20,tanh,0.1,lbfgs,100,0.9847898028894593
2,20,tanh,0.1,lbfgs,200,0.9869621785683345
2,20,tanh,0.1,lbfgs,300,0.9889914228218732
2,20,relu,0.001,adam,100,0.9495399648712038
2,20,relu,0.001,adam,200,0.9781491325632179
2,20,relu,0.001,adam,300,0.9423156973023867
2,20,relu,0.001,lbfgs,100,0.8908364248642906
2,20,relu,0.001,lbfgs,200,0.9878766128805391
2,20,relu,0.001,lbfgs,300,0.9867241975521499
2,20,relu,0.01,adam,100,0.9635122398892577
2,20,relu,0.01,adam,200,0.9818094689670614
2,20,relu,0.01,adam,300,0.9670097770663413
2,20,relu,0.01,lbfgs,100,0.9410586245515421
2,20,relu,0.01,lbfgs,200,0.9827264349208422
2,20,relu,0.01,lbfgs,300,0.9682202794742025
2,20,relu,0.1,adam,100,0.9687338197609754
2,20,relu,0.1,adam,200,0.9650373272761548
2,20,relu,0.1,adam,300,0.49196132111631513
2,20,relu,0.1,lbfgs,100,0.8963866686561964
2,20,relu,0.1,lbfgs,200,0.9712712569517906
2,20,relu,0.1,lbfgs,300,0.9804840152833748
3,5,identity,0.001,adam,100,0.7448735910933058
3,5,identity,0.001,adam,200,0.7511647127015812
3,5,identity,0.001,adam,300,0.7036915966079357
3,5,identity,0.001,lbfgs,100,0.7313589546939647
3,5,identity,0.001,lbfgs,200,0.7013205697727671
3,5,identity,0.001,lbfgs,300,0.7277575082979649
